'2019-01-01', 2
'2019-01-02', 0
'2019-01-03', 7
'2019-01-04', 20
'2019-01-05', 5
'2019-01-06', 3
'2019-01-07', 2
'2019-01-08', 6
'2019-01-09', 8
'2019-01-10', 6
'2019-01-11', 5
'2019-01-12', 0
'2019-01-13', 2
'2019-01-14', 3
'2019-01-15', 6
'2019-01-16', 3
'2019-01-17', 6
'2019-01-18', 5
'2019-01-19', 1
'2019-01-20', 2
'2019-01-21', 5
'2019-01-22', 11
'2019-01-23', 11
'2019-01-24', 6
'2019-01-25', 7
'2019-01-26', 3
'2019-01-27', 0
'2019-01-28', 14
'2019-01-29', 64
'2019-01-30', 43
'2019-01-31', 18
'2019-02-01', 6
'2019-02-02', 4
'2019-02-03', 3
'2019-02-04', 2
'2019-02-05', 1
'2019-02-06', 96
'2019-02-07', 26
'2019-02-08', 2
'2019-02-09', 6
'2019-02-10', 4
'2019-02-11', 5
'2019-02-12', 6
'2019-02-13', 35
'2019-02-14', 20
'2019-02-15', 3
'2019-02-16', 2
'2019-02-17', 2
'2019-02-18', 3
'2019-02-19', 6
'2019-02-20', 4
'2019-02-21', 2
'2019-02-22', 7
'2019-02-23', 1
'2019-02-24', 3
'2019-02-25', 2
'2019-02-26', 3
'2019-02-27', 2
'2019-02-28', 2
'2019-03-01', 0
'2019-03-02', 1
'2019-03-03', 7
'2019-03-04', 0
'2019-03-05', 3
'2019-03-06', 2
'2019-03-07', 1
'2019-03-08', 1
'2019-03-09', 0
'2019-03-10', 11
'2019-03-11', 30
'2019-03-12', 30
'2019-03-13', 8
'2019-03-14', 6
'2019-03-15', 7
'2019-03-16', 1
'2019-03-17', 0
'2019-03-18', 1
'2019-03-19', 4
'2019-03-20', 1
'2019-03-21', 2
'2019-03-22', 27
'2019-03-23', 28
'2019-03-24', 19
'2019-03-25', 26
'2019-03-26', 37
'2019-03-27', 95
'2019-03-28', 34
'2019-03-29', 8
'2019-03-30', 13
'2019-03-31', 5
'2019-04-01', 2
'2019-04-02', 27
'2019-04-03', 25
'2019-04-04', 18
'2019-04-05', 11
'2019-04-06', 3
'2019-04-07', 2
'2019-04-08', 1
'2019-04-09', 5
'2019-04-10', 2
'2019-04-11', 5
'2019-04-12', 0
'2019-04-13', 2
'2019-04-14', 0
'2019-04-15', 0
'2019-04-16', 2
