'2019-10-08', 9
'2019-10-09', 4
'2019-10-10', 2
'2019-10-11', 6
'2019-10-12', 0
'2019-10-13', 0
'2019-10-14', 3
'2019-10-15', 8
'2019-10-16', 2
'2019-10-17', 1
'2019-10-18', 7
'2019-10-19', 3
'2019-10-20', 0
'2019-10-21', 2
'2019-10-22', 8
'2019-10-23', 5
'2019-10-24', 6
'2019-10-25', 2
'2019-10-26', 3
'2019-10-27', 0
'2019-10-28', 5
'2019-10-29', 19
'2019-10-30', 17
'2019-10-31', 5
'2019-11-01', 9
'2019-11-02', 0
'2019-11-03', 0
'2019-11-04', 4
'2019-11-05', 17
'2019-11-06', 11
'2019-11-07', 5
'2019-11-08', 2
'2019-11-09', 2
'2019-11-10', 4
'2019-11-11', 3
'2019-11-12', 23
'2019-11-13', 9
'2019-11-14', 2
'2019-11-15', 6
'2019-11-16', 3
'2019-11-17', 3
'2019-11-18', 2
'2019-11-19', 14
'2019-11-20', 16
'2019-11-21', 8
'2019-11-22', 2
'2019-11-23', 2
'2019-11-24', 0
'2019-11-25', 1
'2019-11-26', 5
'2019-11-27', 11
'2019-11-28', 5
'2019-11-29', 3
'2019-11-30', 5
'2019-12-01', 1
'2019-12-02', 3
'2019-12-03', 8
'2019-12-04', 8
'2019-12-05', 2
'2019-12-06', 1
'2019-12-07', 15
'2019-12-08', 0
'2019-12-09', 4
'2019-12-10', 6
'2019-12-11', 9
'2019-12-12', 15
'2019-12-13', 4
'2019-12-14', 1
'2019-12-15', 1
'2019-12-16', 5
'2019-12-17', 3
'2019-12-18', 2
'2019-12-19', 1
'2019-12-20', 8
'2019-12-21', 1
'2019-12-22', 0
'2019-12-23', 2
'2019-12-24', 5
'2019-12-25', 1
'2019-12-26', 5
'2019-12-27', 10
'2019-12-28', 1
'2019-12-29', 2
'2019-12-30', 9
'2019-12-31', 4
'2020-01-01', 1
'2020-01-02', 1
'2020-01-03', 11
'2020-01-04', 0
'2020-01-05', 0
'2020-01-06', 3
'2020-01-07', 9
'2020-01-08', 5
'2020-01-09', 10
'2020-01-10', 4
'2020-01-11', 1
'2020-01-12', 1
'2020-01-13', 4
'2020-01-14', 22
'2020-01-15', 7
'2020-01-16', 6
'2020-01-17', 1
'2020-01-18', 26
'2020-01-19', 1
'2020-01-20', 6
'2020-01-21', 9
'2020-01-22', 8
'2020-01-23', 3
'2020-01-24', 21
'2020-01-25', 4
'2020-01-26', 4
'2020-01-27', 4
'2020-01-28', 14
'2020-01-29', 10
'2020-01-30', 39
'2020-01-31', 9
'2020-02-01', 8
'2020-02-02', 2
'2020-02-03', 2
'2020-02-04', 18
'2020-02-05', 11
'2020-02-06', 8
'2020-02-07', 31
'2020-02-08', 3
'2020-02-09', 0
'2020-02-10', 4
'2020-02-11', 33
'2020-02-12', 19
'2020-02-13', 35
'2020-02-14', 11
'2020-02-15', 6
'2020-02-16', 3
'2020-02-17', 5
'2020-02-18', 11
'2020-02-19', 20
'2020-02-20', 13
'2020-02-21', 17
'2020-02-22', 7
'2020-02-23', 1
'2020-02-24', 6
'2020-02-25', 9
'2020-02-26', 14
'2020-02-27', 3
'2020-02-28', 4
'2020-02-29', 4
'2020-03-01', 0
'2020-03-02', 3
'2020-03-03', 23
'2020-03-04', 17
'2020-03-05', 12
'2020-03-06', 11
'2020-03-07', 37
'2020-03-08', 0
'2020-03-09', 8
'2020-03-10', 28
'2020-03-11', 21
'2020-03-12', 17
'2020-03-13', 6
'2020-03-14', 12
'2020-03-15', 4
'2020-03-16', 6
'2020-03-17', 4
'2020-03-18', 7
'2020-03-19', 11
'2020-03-20', 5
'2020-03-21', 0
'2020-03-22', 3
'2020-03-23', 3
'2020-03-24', 3
'2020-03-25', 2
'2020-03-26', 5
'2020-03-27', 8
'2020-03-28', 4
'2020-03-29', 0
'2020-03-30', 5
'2020-03-31', 2
'2020-04-01', 3
'2020-04-02', 11
'2020-04-03', 16
'2020-04-04', 4
'2020-04-05', 3
'2020-04-06', 7
'2020-04-07', 9
'2020-04-08', 10
'2020-04-09', 8
'2020-04-10', 10
'2020-04-11', 12
'2020-04-12', 4
'2020-04-13', 5
'2020-04-14', 3
'2020-04-15', 11
'2020-04-16', 5
'2020-04-17', 56
'2020-04-18', 28
'2020-04-19', 11
'2020-04-20', 15
'2020-04-21', 26
'2020-04-22', 24
'2020-04-23', 20
'2020-04-24', 20
'2020-04-25', 10
'2020-04-26', 7
'2020-04-27', 8
'2020-04-28', 5
'2020-04-29', 7
'2020-04-30', 7
'2020-05-01', 4
'2020-05-02', 3
'2020-05-03', 2
'2020-05-04', 6
'2020-05-05', 1
'2020-05-06', 8
'2020-05-07', 5
'2020-05-08', 5
'2020-05-09', 1
'2020-05-10', 3
'2020-05-11', 5
'2020-05-12', 14
'2020-05-13', 7
'2020-05-14', 2
'2020-05-15', 3
'2020-05-16', 4
'2020-05-17', 0
'2020-05-18', 8
'2020-05-19', 6
'2020-05-20', 7
'2020-05-21', 3
'2020-05-22', 2
'2020-05-23', 12
'2020-05-24', 5
'2020-05-25', 12
