'2019-10-08', 14
'2019-10-09', 9
'2019-10-10', 3
'2019-10-11', 3
'2019-10-12', 3
'2019-10-13', 0
'2019-10-14', 2
'2019-10-15', 12
'2019-10-16', 36
'2019-10-17', 61
'2019-10-18', 31
'2019-10-19', 9
'2019-10-20', 7
'2019-10-21', 46
'2019-10-22', 7
'2019-10-23', 10
'2019-10-24', 1
'2019-10-25', 9
'2019-10-26', 3
'2019-10-27', 0
'2019-10-28', 0
'2019-10-29', 2
'2019-10-30', 5
'2019-10-31', 3
'2019-11-01', 5
'2019-11-02', 2
'2019-11-03', 1
'2019-11-04', 1
'2019-11-05', 2
'2019-11-06', 3
'2019-11-07', 4
'2019-11-08', 4
'2019-11-09', 2
'2019-11-10', 4
'2019-11-11', 7
'2019-11-12', 10
'2019-11-13', 16
'2019-11-14', 15
'2019-11-15', 3
'2019-11-16', 2
'2019-11-17', 2
'2019-11-18', 3
'2019-11-19', 6
'2019-11-20', 6
'2019-11-21', 16
'2019-11-22', 5
'2019-11-23', 5
'2019-11-24', 1
'2019-11-25', 5
'2019-11-26', 9
'2019-11-27', 6
'2019-11-28', 7
'2019-11-29', 6
'2019-11-30', 3
'2019-12-01', 2
'2019-12-02', 3
'2019-12-03', 2
'2019-12-04', 5
'2019-12-05', 2
'2019-12-06', 7
'2019-12-07', 4
'2019-12-08', 0
'2019-12-09', 1
'2019-12-10', 1
'2019-12-11', 3
'2019-12-12', 5
'2019-12-13', 5
'2019-12-14', 0
'2019-12-15', 0
'2019-12-16', 4
'2019-12-17', 1
'2019-12-18', 2
'2019-12-19', 4
'2019-12-20', 5
'2019-12-21', 2
'2019-12-22', 0
'2019-12-23', 3
'2019-12-24', 3
'2019-12-25', 2
'2019-12-26', 1
'2019-12-27', 3
'2019-12-28', 4
'2019-12-29', 1
'2019-12-30', 1
'2019-12-31', 2
'2020-01-01', 0
'2020-01-02', 0
'2020-01-03', 0
'2020-01-04', 2
'2020-01-05', 0
'2020-01-06', 1
'2020-01-07', 1
'2020-01-08', 1
'2020-01-09', 2
'2020-01-10', 0
'2020-01-11', 2
'2020-01-12', 0
'2020-01-13', 2
'2020-01-14', 5
'2020-01-15', 6
'2020-01-16', 6
'2020-01-17', 10
'2020-01-18', 0
'2020-01-19', 1
'2020-01-20', 1
'2020-01-21', 6
'2020-01-22', 7
'2020-01-23', 5
'2020-01-24', 6
'2020-01-25', 0
'2020-01-26', 0
'2020-01-27', 6
'2020-01-28', 3
'2020-01-29', 6
'2020-01-30', 13
'2020-01-31', 33
'2020-02-01', 26
'2020-02-02', 35
'2020-02-03', 33
'2020-02-04', 56
'2020-02-05', 33
'2020-02-06', 21
'2020-02-07', 34
'2020-02-08', 30
'2020-02-09', 8
'2020-02-10', 14
'2020-02-11', 12
'2020-02-12', 8
'2020-02-13', 2
'2020-02-14', 11
'2020-02-15', 2
'2020-02-16', 1
'2020-02-17', 4
'2020-02-18', 7
'2020-02-19', 3
'2020-02-20', 1
'2020-02-21', 5
'2020-02-22', 3
'2020-02-23', 0
'2020-02-24', 2
'2020-02-25', 9
'2020-02-26', 4
'2020-02-27', 0
'2020-02-28', 5
'2020-02-29', 12
'2020-03-01', 6
'2020-03-02', 9
'2020-03-03', 14
'2020-03-04', 7
'2020-03-05', 16
'2020-03-06', 14
'2020-03-07', 3
'2020-03-08', 6
'2020-03-09', 1
'2020-03-10', 5
'2020-03-11', 7
'2020-03-12', 1
'2020-03-13', 3
'2020-03-14', 1
'2020-03-15', 2
'2020-03-16', 1
'2020-03-17', 6
'2020-03-18', 8
'2020-03-19', 31
'2020-03-20', 31
'2020-03-21', 13
'2020-03-22', 4
'2020-03-23', 7
'2020-03-24', 13
'2020-03-25', 15
'2020-03-26', 2
'2020-03-27', 9
'2020-03-28', 9
'2020-03-29', 4
'2020-03-30', 11
'2020-03-31', 6
'2020-04-01', 9
'2020-04-02', 1
'2020-04-03', 0
'2020-04-04', 1
'2020-04-05', 1
'2020-04-06', 0
'2020-04-07', 2
'2020-04-08', 5
'2020-04-09', 1
'2020-04-10', 1
'2020-04-11', 0
'2020-04-12', 2
'2020-04-13', 3
'2020-04-14', 14
'2020-04-15', 82
'2020-04-16', 16
'2020-04-17', 4
'2020-04-18', 11
'2020-04-19', 0
'2020-04-20', 6
'2020-04-21', 2
'2020-04-22', 1
'2020-04-23', 4
'2020-04-24', 1
'2020-04-25', 1
'2020-04-26', 0
'2020-04-27', 1
'2020-04-28', 1
'2020-04-29', 0
'2020-04-30', 2
'2020-05-01', 0
'2020-05-02', 0
'2020-05-03', 0
'2020-05-04', 0
'2020-05-05', 1
'2020-05-06', 0
'2020-05-07', 0
'2020-05-08', 4
'2020-05-09', 1
'2020-05-10', 0
'2020-05-11', 0
'2020-05-12', 0
'2020-05-13', 0
'2020-05-14', 0
'2020-05-15', 0
'2020-05-16', 1
'2020-05-17', 0
'2020-05-18', 2
'2020-05-19', 1
'2020-05-20', 0
'2020-05-21', 2
'2020-05-22', 3
'2020-05-23', 2
'2020-05-24', 0
'2020-05-25', 0
