'2019-01-01', 4
'2019-01-02', 0
'2019-01-03', 4
'2019-01-04', 2
'2019-01-05', 9
'2019-01-06', 4
'2019-01-07', 11
'2019-01-08', 5
'2019-01-09', 5
'2019-01-10', 2
'2019-01-11', 2
'2019-01-12', 0
'2019-01-13', 1
'2019-01-14', 1
'2019-01-15', 4
'2019-01-16', 1
'2019-01-17', 7
'2019-01-18', 4
'2019-01-19', 0
'2019-01-20', 0
'2019-01-21', 3
'2019-01-22', 4
'2019-01-23', 3
'2019-01-24', 3
'2019-01-25', 232
'2019-01-26', 261
'2019-01-27', 105
'2019-01-28', 157
'2019-01-29', 69
'2019-01-30', 43
'2019-01-31', 20
'2019-02-01', 16
'2019-02-02', 8
'2019-02-03', 5
'2019-02-04', 7
'2019-02-05', 15
'2019-02-06', 6
'2019-02-07', 34
'2019-02-08', 28
'2019-02-09', 22
'2019-02-10', 9
'2019-02-11', 10
'2019-02-12', 20
'2019-02-13', 35
'2019-02-14', 14
'2019-02-15', 13
'2019-02-16', 15
'2019-02-17', 17
'2019-02-18', 7
'2019-02-19', 7
'2019-02-20', 15
'2019-02-21', 7
'2019-02-22', 11
'2019-02-23', 4
'2019-02-24', 5
'2019-02-25', 9
'2019-02-26', 14
'2019-02-27', 7
'2019-02-28', 10
'2019-03-01', 26
'2019-03-02', 14
'2019-03-03', 7
'2019-03-04', 5
'2019-03-05', 13
'2019-03-06', 3
'2019-03-07', 8
'2019-03-08', 10
'2019-03-09', 6
'2019-03-10', 3
'2019-03-11', 0
'2019-03-12', 22
'2019-03-13', 108
'2019-03-14', 71
'2019-03-15', 21
'2019-03-16', 12
'2019-03-17', 5
'2019-03-18', 11
'2019-03-19', 11
'2019-03-20', 9
'2019-03-21', 14
'2019-03-22', 13
'2019-03-23', 5
'2019-03-24', 5
'2019-03-25', 5
'2019-03-26', 28
'2019-03-27', 48
'2019-03-28', 27
'2019-03-29', 12
'2019-03-30', 2
'2019-03-31', 6
'2019-04-01', 1
'2019-04-02', 3
'2019-04-03', 9
'2019-04-04', 23
'2019-04-05', 39
'2019-04-06', 22
'2019-04-07', 12
'2019-04-08', 14
'2019-04-09', 10
'2019-04-10', 12
'2019-04-11', 10
'2019-04-12', 6
'2019-04-13', 3
'2019-04-14', 0
'2019-04-15', 8
'2019-04-16', 6
'2019-04-17', 13
'2019-04-18', 14
'2019-04-19', 9
'2019-04-20', 2
'2019-04-21', 2
'2019-04-22', 5
'2019-04-23', 2
'2019-04-24', 11
'2019-04-25', 11
'2019-04-26', 1
'2019-04-27', 5
'2019-04-28', 4
'2019-04-29', 1
'2019-04-30', 5
'2019-05-01', 3
'2019-05-02', 6
'2019-05-03', 3
'2019-05-04', 8
'2019-05-05', 0
'2019-05-06', 5
'2019-05-07', 6
'2019-05-08', 12
'2019-05-09', 11
'2019-05-10', 4
'2019-05-11', 1
'2019-05-12', 1
'2019-05-13', 1
'2019-05-14', 4
'2019-05-15', 6
'2019-05-16', 5
'2019-05-17', 7
'2019-05-18', 5
'2019-05-19', 0
'2019-05-20', 12
'2019-05-21', 13
'2019-05-22', 27
'2019-05-23', 6
'2019-05-24', 6
'2019-05-25', 2
'2019-05-26', 1
'2019-05-27', 11
'2019-05-28', 14
'2019-05-29', 9
'2019-05-30', 11
'2019-05-31', 6
'2019-06-01', 0
'2019-06-02', 5
'2019-06-03', 4
'2019-06-04', 14
'2019-06-05', 11
'2019-06-06', 7
'2019-06-07', 3
'2019-06-08', 7
'2019-06-09', 0
'2019-06-10', 2
'2019-06-11', 21
'2019-06-12', 24
'2019-06-13', 6
'2019-06-14', 9
'2019-06-15', 1
'2019-06-16', 0
'2019-06-17', 9
'2019-06-18', 5
'2019-06-19', 3
'2019-06-20', 14
'2019-06-21', 5
'2019-06-22', 1
'2019-06-23', 0
'2019-06-24', 1
'2019-06-25', 9
'2019-06-26', 8
'2019-06-27', 15
'2019-06-28', 11
'2019-06-29', 2
'2019-06-30', 0
'2019-07-01', 6
'2019-07-02', 12
'2019-07-03', 8
'2019-07-04', 3
'2019-07-05', 1
'2019-07-06', 9
'2019-07-07', 3
'2019-07-08', 3
'2019-07-09', 25
'2019-07-10', 4
'2019-07-11', 3
'2019-07-12', 23
'2019-07-13', 3
'2019-07-14', 1
'2019-07-15', 1
'2019-07-16', 6
'2019-07-17', 32
'2019-07-18', 6
'2019-07-19', 8
'2019-07-20', 3
'2019-07-21', 0
'2019-07-22', 3
'2019-07-23', 8
'2019-07-24', 7
'2019-07-25', 4
'2019-07-26', 11
'2019-07-27', 2
'2019-07-28', 2
'2019-07-29', 10
'2019-07-30', 14
'2019-07-31', 9
'2019-08-01', 5
'2019-08-02', 6
'2019-08-03', 1
'2019-08-04', 0
'2019-08-05', 0
'2019-08-06', 1
'2019-08-07', 2
'2019-08-08', 23
'2019-08-09', 29
'2019-08-10', 34
'2019-08-11', 9
'2019-08-12', 5
'2019-08-13', 16
'2019-08-14', 14
'2019-08-15', 7
'2019-08-16', 11
'2019-08-17', 3
'2019-08-18', 2
'2019-08-19', 5
'2019-08-20', 7
'2019-08-21', 15
'2019-08-22', 10
'2019-08-23', 21
'2019-08-24', 9
'2019-08-25', 1
'2019-08-26', 3
'2019-08-27', 6
'2019-08-28', 13
'2019-08-29', 9
'2019-08-30', 8
'2019-08-31', 5
'2019-09-01', 0
'2019-09-02', 5
'2019-09-03', 8
'2019-09-04', 17
'2019-09-05', 35
'2019-09-06', 45
'2019-09-07', 8
'2019-09-08', 2
'2019-09-09', 3
'2019-09-10', 7
'2019-09-11', 9
'2019-09-12', 5
'2019-09-13', 0
'2019-09-14', 2
'2019-09-15', 0
'2019-09-16', 2
'2019-09-17', 13
'2019-09-18', 2
'2019-09-19', 7
'2019-09-20', 10
'2019-09-21', 10
'2019-09-22', 3
'2019-09-23', 9
'2019-09-24', 11
'2019-09-25', 11
'2019-09-26', 4
'2019-09-27', 14
'2019-09-28', 1
'2019-09-29', 1
'2019-09-30', 7
'2019-10-01', 8
'2019-10-02', 24
'2019-10-03', 19
'2019-10-04', 20
'2019-10-05', 7
'2019-10-06', 2
'2019-10-07', 12
'2019-10-08', 15
'2019-10-09', 11
'2019-10-10', 12
'2019-10-11', 16
