'2019-10-08', 0
'2019-10-09', 0
'2019-10-10', 1
'2019-10-11', 0
'2019-10-12', 0
'2019-10-13', 0
'2019-10-14', 0
'2019-10-15', 0
'2019-10-16', 2
'2019-10-17', 1
'2019-10-18', 0
'2019-10-19', 0
'2019-10-20', 0
'2019-10-21', 0
'2019-10-22', 5
'2019-10-23', 0
'2019-10-24', 0
'2019-10-25', 1
'2019-10-26', 8
'2019-10-27', 0
'2019-10-28', 1
'2019-10-29', 0
'2019-10-30', 2
'2019-10-31', 0
'2019-11-01', 7
'2019-11-02', 2
'2019-11-03', 1
'2019-11-04', 0
'2019-11-05', 1
'2019-11-06', 1
'2019-11-07', 0
'2019-11-08', 1
'2019-11-09', 1
'2019-11-10', 0
'2019-11-11', 1
'2019-11-12', 2
'2019-11-13', 1
'2019-11-14', 8
'2019-11-15', 6
'2019-11-16', 3
'2019-11-17', 0
'2019-11-18', 1
'2019-11-19', 2
'2019-11-20', 3
'2019-11-21', 2
'2019-11-22', 3
'2019-11-23', 1
'2019-11-24', 2
'2019-11-25', 1
'2019-11-26', 0
'2019-11-27', 1
'2019-11-28', 0
'2019-11-29', 0
'2019-11-30', 1
'2019-12-01', 0
'2019-12-02', 0
'2019-12-03', 0
'2019-12-04', 14
'2019-12-05', 5
'2019-12-06', 4
'2019-12-07', 1
'2019-12-08', 1
'2019-12-09', 3
'2019-12-10', 3
'2019-12-11', 1
'2019-12-12', 1
'2019-12-13', 0
'2019-12-14', 3
'2019-12-15', 0
'2019-12-16', 0
'2019-12-17', 0
'2019-12-18', 1
'2019-12-19', 6
'2019-12-20', 2
'2019-12-21', 3
'2019-12-22', 0
'2019-12-23', 1
'2019-12-24', 5
'2019-12-25', 5
'2019-12-26', 1
'2019-12-27', 5
'2019-12-28', 1
'2019-12-29', 0
'2019-12-30', 1
'2019-12-31', 0
'2020-01-01', 0
'2020-01-02', 1
'2020-01-03', 1
'2020-01-04', 0
'2020-01-05', 0
'2020-01-06', 0
'2020-01-07', 0
'2020-01-08', 5
'2020-01-09', 2
'2020-01-10', 1
'2020-01-11', 2
'2020-01-12', 1
'2020-01-13', 3
'2020-01-14', 0
'2020-01-15', 4
'2020-01-16', 0
'2020-01-17', 0
'2020-01-18', 2
'2020-01-19', 2
'2020-01-20', 1
'2020-01-21', 1
'2020-01-22', 1
'2020-01-23', 0
'2020-01-24', 0
'2020-01-25', 0
'2020-01-26', 0
'2020-01-27', 1
'2020-01-28', 0
'2020-01-29', 0
'2020-01-30', 0
'2020-01-31', 0
'2020-02-01', 0
'2020-02-02', 1
'2020-02-03', 1
'2020-02-04', 0
'2020-02-05', 1
'2020-02-06', 0
'2020-02-07', 0
'2020-02-08', 0
'2020-02-09', 1
'2020-02-10', 1
'2020-02-11', 0
'2020-02-12', 12
'2020-02-13', 5
'2020-02-14', 2
'2020-02-15', 3
'2020-02-16', 0
'2020-02-17', 2
'2020-02-18', 1
'2020-02-19', 1
'2020-02-20', 2
'2020-02-21', 2
'2020-02-22', 1
'2020-02-23', 1
'2020-02-24', 2
'2020-02-25', 0
'2020-02-26', 0
'2020-02-27', 1
'2020-02-28', 0
'2020-02-29', 1
'2020-03-01', 0
'2020-03-02', 0
'2020-03-03', 1
'2020-03-04', 5
'2020-03-05', 0
'2020-03-06', 1
'2020-03-07', 1
'2020-03-08', 1
'2020-03-09', 1
'2020-03-10', 1
'2020-03-11', 1
'2020-03-12', 0
'2020-03-13', 1
'2020-03-14', 0
'2020-03-15', 1
'2020-03-16', 2
'2020-03-17', 5
'2020-03-18', 0
'2020-03-19', 0
'2020-03-20', 0
'2020-03-21', 6
'2020-03-22', 0
'2020-03-23', 0
'2020-03-24', 1
'2020-03-25', 3
'2020-03-26', 2
'2020-03-27', 1
'2020-03-28', 5
'2020-03-29', 2
'2020-03-30', 5
'2020-03-31', 1
'2020-04-01', 15
'2020-04-02', 21
'2020-04-03', 3
'2020-04-04', 1
'2020-04-05', 3
'2020-04-06', 1
'2020-04-07', 0
'2020-04-08', 3
'2020-04-09', 0
'2020-04-10', 0
'2020-04-11', 0
'2020-04-12', 0
'2020-04-13', 1
'2020-04-14', 0
'2020-04-15', 1
'2020-04-16', 0
'2020-04-17', 0
'2020-04-18', 0
'2020-04-19', 0
'2020-04-20', 2
'2020-04-21', 0
'2020-04-22', 0
'2020-04-23', 0
'2020-04-24', 11
'2020-04-25', 0
'2020-04-26', 5
'2020-04-27', 2
'2020-04-28', 0
'2020-04-29', 3
'2020-04-30', 2
'2020-05-01', 0
'2020-05-02', 10
'2020-05-03', 1
'2020-05-04', 1
'2020-05-05', 6
'2020-05-06', 2
'2020-05-07', 0
'2020-05-08', 10
'2020-05-09', 0
'2020-05-10', 0
'2020-05-11', 1
'2020-05-12', 2
'2020-05-13', 2
'2020-05-14', 1
'2020-05-15', 1
'2020-05-16', 0
'2020-05-17', 0
'2020-05-18', 0
'2020-05-19', 0
'2020-05-20', 17
'2020-05-21', 3
'2020-05-22', 2
'2020-05-23', 1
'2020-05-24', 0
'2020-05-25', 0
