'2019-01-01', 0
'2019-01-02', 0
'2019-01-03', 0
'2019-01-04', 0
'2019-01-05', 0
'2019-01-06', 0
'2019-01-07', 0
'2019-01-08', 0
'2019-01-09', 0
'2019-01-10', 0
'2019-01-11', 0
'2019-01-12', 0
'2019-01-13', 0
'2019-01-14', 0
'2019-01-15', 0
'2019-01-16', 0
'2019-01-17', 0
'2019-01-18', 0
'2019-01-19', 0
'2019-01-20', 1
'2019-01-21', 0
'2019-01-22', 0
'2019-01-23', 0
'2019-01-24', 0
'2019-01-25', 0
'2019-01-26', 0
'2019-01-27', 0
'2019-01-28', 0
'2019-01-29', 0
'2019-01-30', 0
'2019-01-31', 0
'2019-02-01', 0
'2019-02-02', 0
'2019-02-03', 0
'2019-02-04', 0
'2019-02-05', 0
'2019-02-06', 0
'2019-02-07', 0
'2019-02-08', 0
'2019-02-09', 0
'2019-02-10', 0
'2019-02-11', 0
'2019-02-12', 0
'2019-02-13', 0
'2019-02-14', 0
'2019-02-15', 0
'2019-02-16', 0
'2019-02-17', 0
'2019-02-18', 0
'2019-02-19', 0
'2019-02-20', 0
'2019-02-21', 0
'2019-02-22', 0
'2019-02-23', 0
'2019-02-24', 2
'2019-02-25', 1
'2019-02-26', 3
'2019-02-27', 1
'2019-02-28', 3
'2019-03-01', 0
'2019-03-02', 0
'2019-03-03', 0
'2019-03-04', 1
'2019-03-05', 4
'2019-03-06', 1
'2019-03-07', 2
'2019-03-08', 0
'2019-03-09', 1
'2019-03-10', 0
'2019-03-11', 5
'2019-03-12', 3
'2019-03-13', 2
'2019-03-14', 6
'2019-03-15', 1
'2019-03-16', 2
'2019-03-17', 1
'2019-03-18', 3
'2019-03-19', 5
'2019-03-20', 4
'2019-03-21', 5
'2019-03-22', 1
'2019-03-23', 3
'2019-03-24', 1
'2019-03-25', 2
'2019-03-26', 5
'2019-03-27', 2
'2019-03-28', 3
'2019-03-29', 1
'2019-03-30', 2
'2019-03-31', 1
'2019-04-01', 2
'2019-04-02', 2
'2019-04-03', 8
'2019-04-04', 16
'2019-04-05', 6
'2019-04-06', 5
'2019-04-07', 1
'2019-04-08', 0
'2019-04-09', 6
'2019-04-10', 4
'2019-04-11', 3
'2019-04-12', 6
'2019-04-13', 2
'2019-04-14', 1
'2019-04-15', 2
'2019-04-16', 8
'2019-04-17', 3
'2019-04-18', 4
'2019-04-19', 4
'2019-04-20', 5
'2019-04-21', 2
'2019-04-22', 4
'2019-04-23', 6
'2019-04-24', 4
'2019-04-25', 3
'2019-04-26', 6
'2019-04-27', 4
'2019-04-28', 3
'2019-04-29', 3
'2019-04-30', 5
'2019-05-01', 4
'2019-05-02', 3
'2019-05-03', 1
'2019-05-04', 1
'2019-05-05', 4
'2019-05-06', 5
'2019-05-07', 4
'2019-05-08', 3
'2019-05-09', 4
'2019-05-10', 4
'2019-05-11', 3
'2019-05-12', 2
'2019-05-13', 2
'2019-05-14', 4
'2019-05-15', 6
'2019-05-16', 8
'2019-05-17', 7
'2019-05-18', 6
'2019-05-19', 6
'2019-05-20', 11
'2019-05-21', 4
'2019-05-22', 7
'2019-05-23', 6
'2019-05-24', 6
'2019-05-25', 4
'2019-05-26', 5
'2019-05-27', 7
'2019-05-28', 7
'2019-05-29', 7
'2019-05-30', 6
'2019-05-31', 3
'2019-06-01', 6
'2019-06-02', 5
'2019-06-03', 5
'2019-06-04', 7
'2019-06-05', 7
'2019-06-06', 7
'2019-06-07', 17
'2019-06-08', 4
'2019-06-09', 4
'2019-06-10', 6
'2019-06-11', 7
'2019-06-12', 8
'2019-06-13', 7
'2019-06-14', 6
'2019-06-15', 4
'2019-06-16', 3
'2019-06-17', 9
'2019-06-18', 8
'2019-06-19', 7
'2019-06-20', 1
'2019-06-21', 1
'2019-06-22', 0
'2019-06-23', 4
'2019-06-24', 4
'2019-06-25', 4
'2019-06-26', 4
'2019-06-27', 5
'2019-06-28', 4
'2019-06-29', 4
'2019-06-30', 5
'2019-07-01', 4
'2019-07-02', 5
'2019-07-03', 6
'2019-07-04', 5
'2019-07-05', 2
'2019-07-06', 4
'2019-07-07', 2
'2019-07-08', 5
'2019-07-09', 7
'2019-07-10', 11
'2019-07-11', 11
'2019-07-12', 8
'2019-07-13', 8
'2019-07-14', 4
'2019-07-15', 2
'2019-07-16', 2
'2019-07-17', 5
'2019-07-18', 5
'2019-07-19', 3
'2019-07-20', 4
'2019-07-21', 6
'2019-07-22', 13
'2019-07-23', 10
'2019-07-24', 8
'2019-07-25', 9
'2019-07-26', 10
'2019-07-27', 6
'2019-07-28', 7
'2019-07-29', 7
'2019-07-30', 10
'2019-07-31', 7
'2019-08-01', 6
'2019-08-02', 1
'2019-08-03', 0
'2019-08-04', 0
'2019-08-05', 3
'2019-08-06', 5
'2019-08-07', 2
'2019-08-08', 41
'2019-08-09', 14
'2019-08-10', 13
'2019-08-11', 10
'2019-08-12', 14
'2019-08-13', 8
'2019-08-14', 8
'2019-08-15', 9
'2019-08-16', 12
'2019-08-17', 9
'2019-08-18', 6
'2019-08-19', 8
'2019-08-20', 6
'2019-08-21', 6
'2019-08-22', 5
'2019-08-23', 4
'2019-08-24', 2
'2019-08-25', 8
'2019-08-26', 5
'2019-08-27', 10
'2019-08-28', 8
'2019-08-29', 12
'2019-08-30', 10
'2019-08-31', 10
'2019-09-01', 5
'2019-09-02', 7
'2019-09-03', 7
'2019-09-04', 10
'2019-09-05', 9
'2019-09-06', 7
'2019-09-07', 5
'2019-09-08', 10
'2019-09-09', 11
'2019-09-10', 14
'2019-09-11', 10
'2019-09-12', 10
'2019-09-13', 9
'2019-09-14', 7
'2019-09-15', 7
'2019-09-16', 7
'2019-09-17', 17
'2019-09-18', 8
'2019-09-19', 6
'2019-09-20', 8
'2019-09-21', 5
'2019-09-22', 5
'2019-09-23', 4
'2019-09-24', 9
'2019-09-25', 13
'2019-09-26', 7
'2019-09-27', 8
'2019-09-28', 7
'2019-09-29', 1
'2019-09-30', 0
'2019-10-01', 5
'2019-10-02', 6
'2019-10-03', 10
'2019-10-04', 7
'2019-10-05', 9
'2019-10-06', 6
'2019-10-07', 12
