'2019-01-01', 7
'2019-01-02', 3
'2019-01-03', 11
'2019-01-04', 5
'2019-01-05', 4
'2019-01-06', 1
'2019-01-07', 1
'2019-01-08', 7
'2019-01-09', 6
'2019-01-10', 9
'2019-01-11', 11
'2019-01-12', 18
'2019-01-13', 46
'2019-01-14', 79
'2019-01-15', 137
'2019-01-16', 34
'2019-01-17', 16
'2019-01-18', 17
'2019-01-19', 11
'2019-01-20', 3
'2019-01-21', 3
'2019-01-22', 7
'2019-01-23', 25
'2019-01-24', 21
'2019-01-25', 6
'2019-01-26', 8
'2019-01-27', 4
'2019-01-28', 6
'2019-01-29', 14
'2019-01-30', 5
'2019-01-31', 29
'2019-02-01', 14
'2019-02-02', 6
'2019-02-03', 7
'2019-02-04', 9
'2019-02-05', 21
'2019-02-06', 10
'2019-02-07', 22
'2019-02-08', 44
'2019-02-09', 25
'2019-02-10', 4
'2019-02-11', 13
'2019-02-12', 38
'2019-02-13', 70
'2019-02-14', 90
'2019-02-15', 50
'2019-02-16', 101
'2019-02-17', 22
'2019-02-18', 67
'2019-02-19', 62
'2019-02-20', 31
'2019-02-21', 18
'2019-02-22', 10
'2019-02-23', 20
'2019-02-24', 5
'2019-02-25', 11
'2019-02-26', 8
'2019-02-27', 11
'2019-02-28', 10
'2019-03-01', 15
'2019-03-02', 11
'2019-03-03', 7
'2019-03-04', 5
'2019-03-05', 33
'2019-03-06', 59
'2019-03-07', 37
'2019-03-08', 15
'2019-03-09', 19
'2019-03-10', 11
'2019-03-11', 7
'2019-03-12', 13
'2019-03-13', 16
'2019-03-14', 15
'2019-03-15', 75
'2019-03-16', 25
'2019-03-17', 10
'2019-03-18', 19
'2019-03-19', 105
'2019-03-20', 29
'2019-03-21', 13
'2019-03-22', 19
'2019-03-23', 6
'2019-03-24', 4
'2019-03-25', 6
'2019-03-26', 21
'2019-03-27', 9
'2019-03-28', 7
'2019-03-29', 28
'2019-03-30', 4
'2019-03-31', 3
'2019-04-01', 8
'2019-04-02', 14
'2019-04-03', 30
'2019-04-04', 23
'2019-04-05', 22
'2019-04-06', 10
'2019-04-07', 8
'2019-04-08', 61
'2019-04-09', 213
'2019-04-10', 39
'2019-04-11', 26
'2019-04-12', 15
'2019-04-13', 20
'2019-04-14', 5
'2019-04-15', 4
'2019-04-16', 13
